Index,Analyte,Abbreviation,CAS #,Dataset ID,Mechanism,Manufacturer,Brand,Stationary Phase,Pore Size (A),Particle Size (um),A Solvent,B Solvent,Composition (%B),Temperature (C),Midpoint Pressure (bar),Retention Factor,SD,n
1044,cis-stilbene,cStil,645-49-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,10.457,0.036,5
1044,cis-stilbene,cStil,645-49-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,17.194,0.061,5
1044,cis-stilbene,cStil,645-49-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,28.876,0.048,5
1044,trans-stilbene,tStil,103-30-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.964,0.013,5
1044,trans-stilbene,tStil,103-30-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,80,40,79,2.447,0.007,5
1044,trans-stilbene,tStil,103-30-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,75,40,79,3.878,0.017,5
1044,trans-stilbene,tStil,103-30-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,6.241,0.035,5
1044,trans-stilbene,tStil,103-30-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,10.166,0.026,5
1044,trans-stilbene,tStil,103-30-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,16.880,0.066,5
1044,trans-stilbene,tStil,103-30-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,28.814,0.063,5
1044,quinizarin,Qnz,81-64-1,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.490,0.004,5
1044,quinizarin,Qnz,81-64-1,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,2.166,0.013,5
1044,quinizarin,Qnz,81-64-1,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,4.656,0.008,5
1044,quinizarin,Qnz,81-64-1,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,11.099,0.018,5
1044,quinizarin,Qnz,81-64-1,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,17.857,0.014,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.878,0.011,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,80,40,79,1.989,0.016,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,75,40,79,2.946,0.005,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,4.461,0.007,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,6.780,0.023,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,10.477,0.035,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,16.491,0.027,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,26.576,0.022,5
1044,Butyl phenyl ether,4PhE,1126-79-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,42.671,0.025,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,1.129,0.018,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,80,40,79,2.747,0.012,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,75,40,79,4.133,0.011,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,6.086,0.026,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,8.713,0.020,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,12.309,0.041,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,17.460,0.050,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,25.084,0.028,5
1044,4-n-heptylaniline,Ani7,37529-27-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,37.598,0.098,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.663,0.005,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,1.255,0.007,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,2.649,0.015,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,4.243,0.019,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,6.765,0.029,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,11.173,0.045,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,19.006,0.077,5
1044,"1,3-dihydroxynaphthalene",3dhN,132-86-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,33.392,0.060,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.804,0.042,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,1.516,0.010,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,3.262,0.014,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,4.988,0.025,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,7.874,0.039,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,12.781,0.063,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,21.372,0.088,5
1044,"2,3-dihydroxynaphthalene",dhNa,92-44-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,36.391,0.067,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.844,0.011,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,80,40,79,1.898,0.015,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,75,40,79,2.711,0.006,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,3.843,0.014,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,65,40,79,5.247,0.026,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,7.089,0.029,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,55,40,79,9.524,0.034,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,12.973,0.041,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,18.553,0.056,5
1044,4-n-hexylaniline,Ani6,33228-45-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,27.143,0.083,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.620,0.007,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,70,40,79,2.410,0.016,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,4.075,0.009,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,6.785,0.032,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,45,40,79,8.993,0.050,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,12.461,0.061,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,18.153,0.044,5
1044,4-n-pentylaniline,Ani5,33228-44-3,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,28.279,0.075,5
1044,Nitrocyclohexane,NtCy6,1122-60-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,2.286,0.015,5
1044,Nitrocyclohexane,NtCy6,1122-60-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,4.450,0.019,5
1044,Nitrocyclohexane,NtCy6,1122-60-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,9.057,0.030,5
1044,Nitrocyclohexane,NtCy6,1122-60-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,13.147,0.010,5
1044,Nitrocyclohexane,NtCy6,1122-60-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,19.238,0.018,5
1044,Nitrocyclohexane,NtCy6,1122-60-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,28.089,0.050,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,2.054,0.029,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,2.429,0.002,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,3.124,0.003,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,4.436,0.010,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,7.193,0.075,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,8,40,79,9.492,0.054,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,6,40,79,13.008,0.024,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,4,40,79,19.477,0.075,5
1044,"2,2'-dipyridyl",2DPy,366-18-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,2,40,79,32.884,0.189,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.782,0.039,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,1.405,0.014,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,2.694,0.014,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,3.834,0.016,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,5.529,0.027,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,7.984,0.020,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,11.768,0.030,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,17.402,0.029,5
1044,3-Nitrophenol,Nphol,554-84-7,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,25.958,0.055,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,1.071,0.027,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,2.063,0.015,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,4.128,0.017,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,5.949,0.007,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,8.674,0.032,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,12.689,0.027,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,18.557,0.027,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,27.745,0.040,5
1044,"2,5-dinitrophenol",5dNPh,329-71-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,41.508,0.052,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.737,0.039,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,1.475,0.012,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,3.079,0.012,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,4.508,0.017,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,6.662,0.026,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,9.850,0.025,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,14.752,0.055,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,22.081,0.028,5
1044,"2,4-dinitrophenol",4dNPh,51-28-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,33.734,0.042,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,90,40,79,0.665,0.017,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,4.137,0.011,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,50,40,79,6.061,0.015,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,8.145,0.020,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,9.422,0.026,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,11.127,0.030,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,13.543,0.032,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,17.350,0.054,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,24.363,0.067,5
1044,N-butylaniline ,Ani4,1126-78-9,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,37.607,0.058,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,40,40,79,3.818,0.021,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,35,40,79,4.164,0.024,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,4.606,0.006,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,5.272,0.010,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,6.373,0.022,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,8.281,0.023,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,12.296,0.044,5
1044,N-propylaniline,Ani3,622-80-0,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,5,40,79,22.770,0.134,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,1.365,0.034,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,1.478,0.011,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,1.778,0.012,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,2.309,0.009,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,3.407,0.009,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,8,40,79,4.230,0.005,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,6,40,79,5.414,0.009,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,4,40,79,7.415,0.030,5
1044,N-ethylaniline,Ani2,103-69-5,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,2,40,79,11.004,0.086,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,30,40,79,0.759,0.060,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,25,40,79,0.805,0.008,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,20,40,79,1.020,0.014,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,15,40,79,1.413,0.005,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,10,40,79,2.281,0.010,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,8,40,79,2.968,0.012,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,6,40,79,4.068,0.013,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,4,40,79,6.074,0.049,5
1044,"4,4'-dipyridyl",4DPy,553-26-4,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,2,40,79,10.281,0.084,5
1044,berberine,Berb,633-65-8,2021_05,RP,Agilent,Zorbax,SB-C18,80,1.8,"Buffer, pH 3.2",ACN/MeOH,60,40,79,0.735,0.015,5
